Filenames_filename,Data_group,Data_remarks,Data_plant_id,Data_leaftype,SysObs_obs,SysObs_time,SysObs_elapsed,SysObs_date,SysObs_hhmmss,GasEx_Emm,GasEx_A,GasEx_Ca,GasEx_Ci,GasEx_gsw,GasEx_TleafCnd,GasEx_RHcham,GasEx_VPcham,GasEx_VPDleaf,FLR_Fv/Fm,FLR_A_dark,FLR_A_fs,FLR_ETR,FLR_NPQ,FLR_Fv'/Fm',LeafQ_Qin,Meas_CO2_r,Meas_Pa,Meas_Tair,Meas_Tleaf
2024-01-17-1057_logdata_lvl3,group2,"11:26:21 ref, 11:26:23 ref",3,Reference,2,1705519775,39,2024-01-17T18:29:35Z,11:29:35,1.31,3.87,335.67,259.1,0.09,29.28,61.47,2.83,1.26,0.8,-0.36203061,3.87,34.95,1.33,0.63,700.02,335.33,88.28,31.35,29.28
2024-01-17-1057_logdata_lvl3,group2,"11:26:21 ref, 11:26:23 ref",3,Reference,3,1705519827,91,2024-01-17T18:30:27Z,11:30:27,1.26,2.43,320.94,266.58,0.08,29.4,60.72,2.81,1.31,0.8,-0.36203061,2.43,37.6,1.49,0.62,700.01,326.5,88.28,31.45,29.4
2024-01-17-1057_logdata_lvl3,group2,"11:26:21 ref, 11:26:23 ref",3,Reference,4,1705519866,130,2024-01-17T18:31:06Z,11:31:06,1.18,3.54,326.64,243.87,0.08,29.55,60.5,2.81,1.34,0.8,-0.36203061,3.54,39.2,1.58,0.61,700.02,329.6,88.28,31.53,29.55
2024-01-17-1057_logdata_lvl3,group2,"11:26:21 ref, 11:26:23 ref",3,Reference,5,1705519927,191,2024-01-17T18:32:07Z,11:32:07,1.11,3.05,328.29,250.24,0.07,29.66,60.06,2.81,1.37,0.8,-0.36203061,3.05,40.75,1.67,0.6,699.95,328.92,88.28,31.64,29.66
2024-01-17-1057_logdata_lvl3,group2,"11:26:21 ref, 11:26:23 ref",3,Reference,6,1705519986,250,2024-01-17T18:33:06Z,11:33:06,1.08,2.31,325.66,261.59,0.07,29.78,59.66,2.81,1.4,0.8,-0.36203061,2.31,41.42,1.72,0.6,699.99,326.25,88.28,31.75,29.78
2024-01-17-1057_logdata_lvl3,group3,"11:33:56 cnt, 11:33:57 cnt",3,BAD reading,1,1705520224,0,2024-01-17T18:37:04Z,11:37:04,1.49,5.06,335.95,236.72,0.09,30.12,59.81,2.85,1.44,0.8,-0.36203061,5.06,33.72,1.27,0.64,700,342.05,88.27,31.99,30.12
2024-01-17-1057_logdata_lvl3,group3,"11:33:56 cnt, 11:33:57 cnt",3,BAD reading,2,1705520289,65,2024-01-17T18:38:09Z,11:38:09,1.39,4.41,372.1,274.92,0.08,30.28,59.38,2.85,1.48,0.8,-0.36203061,4.41,41.23,1.43,0.62,700.02,375.56,88.28,32.09,30.28
2024-01-17-1057_logdata_lvl3,group3,"11:33:56 cnt, 11:33:57 cnt",3,BAD reading,3,1705520360,136,2024-01-17T18:39:20Z,11:39:20,1.31,5.08,380.04,260.2,0.07,30.43,58.92,2.84,1.52,0.8,-0.36203061,5.08,42.72,1.55,0.61,700.01,385.2,88.28,32.2,30.43
2024-01-17-1057_logdata_lvl3,group3,"11:33:56 cnt, 11:33:57 cnt",3,BAD reading,4,1705520408,184,2024-01-17T18:40:08Z,11:40:08,1.29,5.57,354.78,220.86,0.07,30.51,58.69,2.85,1.54,0.8,-0.36203061,5.57,42.85,1.6,0.61,699.99,348.57,88.28,32.27,30.51
2024-01-17-1057_logdata_lvl3,group3,"11:33:56 cnt, 11:33:57 cnt",3,BAD reading,5,1705520476,252,2024-01-17T18:41:16Z,11:41:16,1.25,7.65,336.32,148.91,0.07,30.61,58.36,2.84,1.57,0.8,-0.36203061,7.65,43.23,1.66,0.6,699.97,340.38,88.28,32.35,30.61
2024-01-17-1057_logdata_lvl3,group3,"11:33:56 cnt, 11:33:57 cnt",3,BAD reading,6,1705520554,330,2024-01-17T18:42:34Z,11:42:34,1.24,4.02,348.95,242.85,0.07,30.69,58.08,2.84,1.59,0.8,-0.36203061,4.02,44.35,1.69,0.6,700,342.29,88.28,32.43,30.69
2024-01-17-1057_logdata_lvl3,group4,"12:00:48 cnt, 12:00:49 cnt",3,Control,1,1705521767,0,2024-01-17T19:02:47Z,12:02:47,1.94,3.33,307.68,248.45,0.11,29.78,53.23,2.62,1.58,0.8,-0.36203061,3.33,31.04,0.69,0.7,700,311.56,88.3,32.55,29.78
2024-01-17-1057_logdata_lvl3,group4,"12:00:48 cnt, 12:00:49 cnt",3,Control,2,1705521810,43,2024-01-17T19:03:30Z,12:03:30,1.91,3.62,307.68,240.04,0.1,30.1,53.2,2.62,1.66,0.8,-0.36203061,3.62,36.24,0.89,0.68,699.94,311.76,88.3,32.58,30.1
2024-01-17-1057_logdata_lvl3,group4,"12:00:48 cnt, 12:00:49 cnt",3,Control,3,1705521849,82,2024-01-17T19:04:09Z,12:04:09,1.83,3.46,307.79,238.74,0.09,30.23,52.98,2.61,1.7,0.8,-0.36203061,3.46,39.7,1.01,0.67,700.01,311.73,88.3,32.58,30.23
2024-01-17-1057_logdata_lvl3,group4,"12:00:48 cnt, 12:00:49 cnt",3,Control,4,1705521887,120,2024-01-17T19:04:47Z,12:04:47,1.74,3.45,307.81,234.15,0.09,30.34,52.82,2.61,1.74,0.8,-0.36203061,3.45,41.07,1.1,0.66,700.01,311.64,88.3,32.59,30.34
2024-01-17-1057_logdata_lvl3,group4,"12:00:48 cnt, 12:00:49 cnt",3,Control,5,1705521924,157,2024-01-17T19:05:24Z,12:05:24,1.62,3.41,307.62,229.09,0.08,30.4,52.65,2.6,1.76,0.8,-0.36203061,3.41,42.36,1.17,0.65,699.99,311.33,88.3,32.58,30.4
2024-01-17-1057_logdata_lvl3,group4,"12:00:48 cnt, 12:00:49 cnt",3,Control,6,1705521963,196,2024-01-17T19:06:03Z,12:06:03,1.53,3.2,308.24,228.54,0.07,30.53,52.58,2.59,1.8,0.8,-0.36203061,3.2,43.2,1.22,0.65,700.04,311.97,88.3,32.58,30.53
2024-01-17-1057_logdata_lvl3,group5,12:07:28 trt,3,Treatment,1,1705522290,0,2024-01-17T19:11:30Z,12:11:30,1.26,2.61,309.14,229.36,0.06,30.51,52.46,2.57,1.82,0.8,-0.36203061,2.61,32.2,1.07,0.66,700,312.23,88.29,32.43,30.51
2024-01-17-1057_logdata_lvl3,group5,12:07:28 trt,3,Treatment,2,1705522330,40,2024-01-17T19:12:10Z,12:12:10,1.2,2.42,308.97,229.2,0.06,30.62,52.21,2.56,1.85,0.8,-0.36203061,2.42,35.54,1.2,0.65,699.98,311.86,88.29,32.49,30.62
2024-01-17-1057_logdata_lvl3,group5,12:07:28 trt,3,Treatment,3,1705522374,84,2024-01-17T19:12:54Z,12:12:54,1.1,2.33,309.61,226.09,0.05,30.67,51.97,2.55,1.87,0.8,-0.36203061,2.33,37.15,1.3,0.64,700,312.3,88.3,32.51,30.67
2024-01-17-1057_logdata_lvl3,group5,12:07:28 trt,3,Treatment,4,1705522413,123,2024-01-17T19:13:33Z,12:13:33,1.03,2.28,309.11,220.69,0.05,30.74,51.8,2.55,1.89,0.8,-0.36203061,2.28,38.62,1.36,0.63,700.01,311.56,88.3,32.54,30.74
2024-01-17-1057_logdata_lvl3,group5,12:07:28 trt,3,Treatment,5,1705522446,156,2024-01-17T19:14:06Z,12:14:06,0.97,2.32,309.65,214.37,0.04,30.8,51.67,2.55,1.91,0.8,-0.36203061,2.32,39.24,1.4,0.63,699.95,312.26,88.3,32.57,30.8
2024-01-17-1057_logdata_lvl3,group5,12:07:28 trt,3,Treatment,6,1705522489,199,2024-01-17T19:14:49Z,12:14:49,0.91,2.27,309.43,210.6,0.04,30.8,51.79,2.55,1.9,0.8,-0.36203061,2.27,39.97,1.43,0.62,699.94,311.95,88.3,32.57,30.8
2024-01-17-1143_logdata_lvl2,group1,"11:51:05 ref, 11:51:05 ref",2,Reference,1,1705521269,0,2024-01-17T18:54:29Z,11:54:29,1.49,2.18,309.25,251.54,0.07,30.38,52.92,2.59,1.76,0.8,-0.36203061,2.18,18.68,0.75,0.7,699.97,311.91,88.31,32.42,30.38
2024-01-17-1143_logdata_lvl2,group1,"11:51:05 ref, 11:51:05 ref",2,Reference,2,1705521310,41,2024-01-17T18:55:10Z,11:55:10,1.43,2.1,309.24,250.34,0.07,30.47,52.57,2.58,1.79,0.8,-0.36203061,2.1,24.92,0.94,0.68,699.97,311.79,88.31,32.5,30.47
2024-01-17-1143_logdata_lvl2,group1,"11:51:05 ref, 11:51:05 ref",2,Reference,3,1705521346,77,2024-01-17T18:55:46Z,11:55:46,1.35,2.08,308.91,246.74,0.06,30.55,52.26,2.58,1.82,0.8,-0.36203061,2.08,28.26,1.05,0.66,700.04,311.52,88.31,32.56,30.55
2024-01-17-1143_logdata_lvl2,group1,"11:51:05 ref, 11:51:05 ref",2,Reference,4,1705521386,117,2024-01-17T18:56:26Z,11:56:26,1.3,1.99,308.94,247.11,0.06,30.56,52.23,2.58,1.82,0.8,-0.36203061,1.99,30.67,1.14,0.65,699.99,311.54,88.31,32.59,30.56
2024-01-17-1143_logdata_lvl2,group1,"11:51:05 ref, 11:51:05 ref",2,Reference,5,1705521423,154,2024-01-17T18:57:03Z,11:57:03,1.26,2.16,309.02,240.34,0.06,30.61,51.99,2.57,1.84,0.8,-0.36203061,2.16,32.39,1.2,0.65,700.02,311.58,88.31,32.62,30.61
2024-01-17-1143_logdata_lvl2,group1,"11:51:05 ref, 11:51:05 ref",2,Reference,6,1705521495,226,2024-01-17T18:58:15Z,11:58:15,1.21,2.09,309.81,240.06,0.06,30.61,51.72,2.56,1.85,0.8,-0.36203061,2.09,34.64,1.26,0.64,700.01,312.32,88.31,32.65,30.61
2024-01-19-1113_logdata_trf_ca_lvl2,group1,"11:25:03 ref, 11:25:05 ref",2,Reference,1,1705688716,0,2024-01-19T18:25:16Z,11:25:16,0.4,1.32,313.34,222.53,0.03,28.14,67.65,2.46,1.37,0.81,-0.102066527,1.32,10.33,0.66,0.73,700.01,314.78,88.68,27.24,27.26
2024-01-19-1113_logdata_trf_ca_lvl2,group1,"11:25:03 ref, 11:25:05 ref",2,Reference,2,1705688774,58,2024-01-19T18:26:14Z,11:26:14,0.44,1.54,312.49,213.86,0.03,28.32,67.16,2.47,1.4,0.81,-0.102066527,1.54,18.8,0.84,0.71,700.02,314.17,88.68,27.43,27.5
2024-01-19-1113_logdata_trf_ca_lvl2,group1,"11:25:03 ref, 11:25:05 ref",2,Reference,3,1705688828,112,2024-01-19T18:27:08Z,11:27:08,0.45,1.59,311.88,209.47,0.03,28.48,66.59,2.47,1.43,0.81,-0.102066527,1.59,22.11,0.94,0.69,699.99,313.62,88.68,27.6,27.66
2024-01-19-1113_logdata_trf_ca_lvl2,group1,"11:25:03 ref, 11:25:05 ref",2,Reference,4,1705688881,165,2024-01-19T18:28:01Z,11:28:01,0.46,1.72,311.45,203.37,0.03,28.63,66.12,2.47,1.46,0.81,-0.102066527,1.72,23.83,1.01,0.69,699.98,313.31,88.68,27.76,27.82
2024-01-19-1113_logdata_trf_ca_lvl2,group1,"11:25:03 ref, 11:25:05 ref",2,Reference,5,1705688932,216,2024-01-19T18:28:52Z,11:28:52,0.48,1.76,310.96,202.56,0.03,28.76,65.71,2.48,1.49,0.81,-0.102066527,1.76,26.29,1.05,0.68,700,312.86,88.67,27.89,27.94
2024-01-19-1113_logdata_trf_ca_lvl2,group1,"11:25:03 ref, 11:25:05 ref",2,Reference,6,1705689007,291,2024-01-19T18:30:07Z,11:30:07,0.5,1.81,310.53,201.18,0.03,28.94,65.18,2.49,1.52,0.81,-0.102066527,1.81,27.46,1.1,0.68,699.99,312.5,88.67,28.08,28.1
2024-01-19-1113_logdata_trf_ca_lvl2,group2,"11:31:23 cnt, 11:31:24 cnt",2,Control,1,1705689272,0,2024-01-19T18:34:32Z,11:34:32,1.19,3.1,307.07,226.69,0.07,29.14,65.17,2.56,1.5,0.81,-0.102066527,3.1,25.1,0.8,0.71,699.96,310.54,88.68,28.57,28.07
2024-01-19-1113_logdata_trf_ca_lvl2,group2,"11:31:23 cnt, 11:31:24 cnt",2,Control,2,1705689363,91,2024-01-19T18:36:03Z,11:36:03,1.2,3.54,306.13,213.54,0.07,29.34,64.28,2.55,1.55,0.81,-0.102066527,3.54,35.77,1.08,0.68,700,310.04,88.68,28.78,28.31
2024-01-19-1113_logdata_trf_ca_lvl2,group2,"11:31:23 cnt, 11:31:24 cnt",2,Control,3,1705689423,151,2024-01-19T18:37:03Z,11:37:03,1.16,3.64,305.53,205.38,0.06,29.5,63.97,2.56,1.58,0.81,-0.102066527,3.64,39.5,1.17,0.67,700,309.53,88.68,28.91,28.47
2024-01-19-1113_logdata_trf_ca_lvl2,group2,"11:31:23 cnt, 11:31:24 cnt",2,Control,4,1705689513,241,2024-01-19T18:38:33Z,11:38:33,1.17,3.39,306.08,210.32,0.06,29.67,63.39,2.56,1.62,0.81,-0.102066527,3.39,42.06,1.25,0.66,699.97,309.82,88.68,29.08,28.65
2024-01-19-1113_logdata_trf_ca_lvl2,group2,"11:31:23 cnt, 11:31:24 cnt",2,Control,5,1705689600,328,2024-01-19T18:40:00Z,11:40:00,1.21,3.44,306.89,211.24,0.06,29.82,62.87,2.57,1.65,0.81,-0.102066527,3.44,43.77,1.29,0.66,700.03,310.69,88.68,29.26,28.82
2024-01-19-1113_logdata_trf_ca_lvl2,group2,"11:31:23 cnt, 11:31:24 cnt",2,Control,6,1705689650,378,2024-01-19T18:40:50Z,11:40:50,1.22,3.46,305.63,208.97,0.06,29.93,62.44,2.56,1.68,0.81,-0.102066527,3.46,44.47,1.3,0.66,700,309.46,88.68,29.37,28.93
2024-01-19-1113_logdata_trf_ca_lvl2,group2,"11:31:23 cnt, 11:31:24 cnt",2,Extra reading,7,1705689948,676,2024-01-19T18:45:48Z,11:45:48,0.5,1.06,306.12,220.79,0.02,30.67,59.57,2.51,1.92,0.81,-0.102066527,1.06,21.06,1.05,0.68,700.01,307.34,88.69,29.82,29.28
2024-01-19-1113_logdata_trf_ca_lvl2,group3,"11:47:41 trt last reading bad, 11:47:43 trt last reading bad",2,Treatment,1,1705690069,0,2024-01-19T18:47:49Z,11:47:49,0.5,1.17,305.56,208.97,0.02,30.88,58.79,2.51,1.97,0.81,-0.102066527,1.17,28.96,1.24,0.66,700,306.89,88.69,30.03,29.64
2024-01-19-1113_logdata_trf_ca_lvl2,group3,"11:47:41 trt last reading bad, 11:47:43 trt last reading bad",2,Treatment,2,1705690150,81,2024-01-19T18:49:10Z,11:49:10,0.47,0.95,305.12,219.07,0.02,31.01,58.38,2.51,2.01,0.81,-0.102066527,0.95,30.59,1.3,0.66,699.97,306.22,88.69,30.14,29.8
2024-01-19-1113_logdata_trf_ca_lvl2,group3,"11:47:41 trt last reading bad, 11:47:43 trt last reading bad",2,Treatment,3,1705690216,147,2024-01-19T18:50:16Z,11:50:16,0.47,1.18,304.26,199.09,0.02,31.13,58.05,2.51,2.03,0.81,-0.102066527,1.18,32.71,1.32,0.65,700.01,305.59,88.69,30.26,29.93
2024-01-19-1113_logdata_trf_ca_lvl2,group3,"11:47:41 trt last reading bad, 11:47:43 trt last reading bad",2,Treatment,4,1705690274,205,2024-01-19T18:51:14Z,11:51:14,0.47,1.19,304.38,196.33,0.02,31.2,57.83,2.51,2.05,0.81,-0.102066527,1.19,33.58,1.34,0.65,700.01,305.71,88.69,30.33,30.03
2024-01-19-1113_logdata_trf_ca_lvl2,group3,"11:47:41 trt last reading bad, 11:47:43 trt last reading bad",2,Treatment,5,1705690340,271,2024-01-19T18:52:20Z,11:52:20,0.46,1.38,303.79,176.86,0.02,31.31,57.56,2.51,2.08,0.81,-0.102066527,1.38,33.03,1.37,0.65,700.03,305.31,88.68,30.43,30.15
2024-01-19-1113_logdata_trf_ca_lvl2,group3,"11:47:41 trt last reading bad, 11:47:43 trt last reading bad",2,Treatment,6,1705690405,336,2024-01-19T18:53:25Z,11:53:25,0.52,1.33,304.37,193.95,0.02,31.37,57.31,2.52,2.09,0.81,-0.102066527,1.33,33.96,1.38,0.65,699.95,305.86,88.68,30.52,30.26
2024-01-19-1154_logdata_lvl3,group1,12:00:32 lvl3 trt,3,Treatment,1,1705691267,0,2024-01-19T19:07:47Z,12:07:47,0.86,1.58,311.56,234.75,0.04,31.85,61.65,2.8,1.93,0.81,-0.102066527,1.58,20.1,1.05,0.68,699.99,313.4,88.63,31.14,30.88
2024-01-19-1154_logdata_lvl3,group1,12:00:32 lvl3 trt,3,Treatment,2,1705691341,74,2024-01-19T19:09:01Z,12:09:01,0.84,1.39,313.4,242.21,0.04,32,61.36,2.81,1.96,0.81,-0.102066527,1.39,27.53,1.3,0.66,699.96,315.05,88.62,31.29,31
2024-01-19-1154_logdata_lvl3,group1,12:00:32 lvl3 trt,3,Treatment,3,1705691419,152,2024-01-19T19:10:19Z,12:10:19,0.91,1.42,309.86,241.13,0.04,32.09,60.81,2.81,1.99,0.81,-0.102066527,1.42,29.65,1.45,0.64,700.01,311.56,88.62,31.41,31.11
2024-01-19-1154_logdata_lvl3,group1,12:00:32 lvl3 trt,3,Treatment,4,1705691535,268,2024-01-19T19:12:15Z,12:12:15,0.84,0.78,313.51,266.9,0.04,32.26,60.53,2.82,2.03,0.81,-0.102066527,0.78,31.45,1.55,0.63,699.97,314.56,88.62,31.55,31.25
2024-01-19-1154_logdata_lvl3,group1,12:00:32 lvl3 trt,3,Treatment,5,1705691631,364,2024-01-19T19:13:51Z,12:13:51,0.82,0.6,314.8,275.06,0.03,32.39,60.25,2.82,2.06,0.81,-0.102066527,0.6,32.66,1.6,0.63,700.03,315.66,88.61,31.67,31.37
2024-01-19-1154_logdata_lvl3,group1,12:00:32 lvl3 trt,3,Treatment,6,1705691714,447,2024-01-19T19:15:14Z,12:15:14,0.86,1.66,311.57,225.25,0.04,32.47,59.83,2.82,2.08,0.81,-0.102066527,1.66,31.95,1.64,0.63,699.95,313.5,88.61,31.77,31.46
2024-01-19-1154_logdata_lvl3,group2,"12:16:30 lvl3 ref, 12:16:31 lvl3 ref",3,Reference,1,1705692156,0,2024-01-19T19:22:36Z,12:22:36,0.5,1.24,315.61,202.08,0.02,32.79,58.93,2.8,2.19,0.81,-0.102066527,1.24,20,1.27,0.66,699.99,317.01,88.6,31.93,31.76
2024-01-19-1154_logdata_lvl3,group2,"12:16:30 lvl3 ref, 12:16:31 lvl3 ref",3,Reference,2,1705692284,128,2024-01-19T19:24:44Z,12:24:44,0.4,1.56,312.73,135.32,0.01,32.98,58.01,2.78,2.26,0.81,-0.102066527,1.56,26.44,1.53,0.64,699.98,314.41,88.6,32.08,31.95
2024-01-19-1154_logdata_lvl3,group2,"12:16:30 lvl3 ref, 12:16:31 lvl3 ref",3,Reference,3,1705692331,175,2024-01-19T19:25:31Z,12:25:31,0.47,0.73,307.28,229.4,0.02,32.99,57.7,2.78,2.27,0.81,-0.102066527,0.73,26.87,1.57,0.63,700.02,308.15,88.6,32.13,32.01
2024-01-19-1154_logdata_lvl3,group2,"12:16:30 lvl3 ref, 12:16:31 lvl3 ref",3,Reference,4,1705692552,396,2024-01-19T19:29:12Z,12:29:12,0.41,0.87,308.13,205.77,0.02,33.09,57.85,2.79,2.28,0.81,-0.102066527,0.87,29.34,1.64,0.63,699.98,309.13,88.59,32.2,32.11
2024-01-19-1154_logdata_lvl3,group2,"12:16:30 lvl3 ref, 12:16:31 lvl3 ref",3,Reference,5,1705692607,451,2024-01-19T19:30:07Z,12:30:07,0.42,0.74,312.18,223.06,0.02,33.16,57.68,2.8,2.3,0.81,-0.102066527,0.74,29.61,1.65,0.62,699.99,313.05,88.59,32.27,32.19
2024-01-19-1154_logdata_lvl3,group2,"12:16:30 lvl3 ref, 12:16:31 lvl3 ref",3,Reference,6,1705692676,520,2024-01-19T19:31:16Z,12:31:16,0.47,0.71,310.18,232.28,0.02,33.21,57.31,2.79,2.32,0.81,-0.102066527,0.71,29.92,1.67,0.62,699.99,311.04,88.59,32.34,32.24
2024-01-19-1154_logdata_lvl3,group3,"12:32:09 lvl3 ctrl, 12:32:10 lvl3 ctrl",3,Control,1,1705692861,0,2024-01-19T19:34:21Z,12:34:21,1.05,2.68,309.57,194.19,0.04,32.94,58.63,2.85,2.19,0.81,-0.102066527,2.68,21.7,1.43,0.64,699.99,312.57,88.59,32.31,32.17
2024-01-19-1154_logdata_lvl3,group3,"12:32:09 lvl3 ctrl, 12:32:10 lvl3 ctrl",3,Control,2,1705692913,52,2024-01-19T19:35:13Z,12:35:13,1,1.7,310.26,228.77,0.04,33.02,58.73,2.86,2.19,0.81,-0.102066527,1.7,27.31,1.56,0.63,700.05,312.27,88.59,32.37,32.25
2024-01-19-1154_logdata_lvl3,group3,"12:32:09 lvl3 ctrl, 12:32:10 lvl3 ctrl",3,Control,3,1705692987,126,2024-01-19T19:36:27Z,12:36:27,0.92,2.03,310.62,207.27,0.04,33.1,58.3,2.85,2.23,0.81,-0.102066527,2.03,30.27,1.65,0.62,700.03,312.93,88.6,32.42,32.31
2024-01-19-1154_logdata_lvl3,group3,"12:32:09 lvl3 ctrl, 12:32:10 lvl3 ctrl",3,Control,4,1705693098,237,2024-01-19T19:38:18Z,12:38:18,0.79,2.28,310.2,176.13,0.03,33.23,57.89,2.84,2.28,0.81,-0.102066527,2.28,32.04,1.72,0.62,700,312.73,88.59,32.49,32.42
2024-01-19-1154_logdata_lvl3,group3,"12:32:09 lvl3 ctrl, 12:32:10 lvl3 ctrl",3,Control,5,1705693160,299,2024-01-19T19:39:20Z,12:39:20,0.79,1.27,306.64,224.92,0.03,33.29,57.32,2.82,2.31,0.81,-0.102066527,1.27,32.2,1.75,0.62,700,308.15,88.59,32.56,32.5
2024-01-19-1154_logdata_lvl3,group3,"12:32:09 lvl3 ctrl, 12:32:10 lvl3 ctrl",3,Control,6,1705693253,392,2024-01-19T19:40:53Z,12:40:53,0.73,2.69,306.82,134.46,0.03,33.37,57.1,2.82,2.34,0.81,-0.102066527,2.69,33.52,1.77,0.61,700.03,309.74,88.59,32.61,32.54
2024-01-24-1139_logdata_trf_ca_lvl2,group1,NA,2,Reference,1,1706122874,0,2024-01-24T19:01:14Z,12:01:14,0.45,0.65,370.91,319.88,0.03,28.7,64.61,2.43,1.53,0.81,-0.102066527,0.65,18.98,0.96,0.69,700.02,371.72,88.58,27.81,27.87
2024-01-24-1139_logdata_trf_ca_lvl2,group1,NA,2,Reference,2,1706122932,58,2024-01-24T19:02:12Z,12:02:12,0.49,0.89,370.26,306.43,0.03,28.87,63.72,2.42,1.57,0.81,-0.102066527,0.89,21.03,1.06,0.68,699.97,371.34,88.59,28.01,28.06
2024-01-24-1139_logdata_trf_ca_lvl2,group1,NA,2,Reference,3,1706123108,234,2024-01-24T19:05:08Z,12:05:08,0.41,1.35,367.33,252.9,0.02,29.39,62.18,2.43,1.68,0.81,-0.102066527,1.35,24.79,1.19,0.67,699.99,368.83,88.59,28.49,28.49
2024-01-24-1139_logdata_trf_ca_lvl2,group1,NA,2,Reference,4,1706123212,338,2024-01-24T19:06:52Z,12:06:52,0.34,1.68,365.07,195.04,0.02,29.69,62.03,2.46,1.72,0.81,-0.102066527,1.68,26.15,1.23,0.66,700.06,366.86,88.6,28.76,28.74
2024-01-24-1139_logdata_trf_ca_lvl2,group1,"12:07:50 lvl2_ref, 12:07:55 lvl2_ref",2,Reference,5,1706123325,451,2024-01-24T19:08:45Z,12:08:45,0.43,0.58,364.3,307.55,0.02,29.92,60.74,2.45,1.79,0.81,-0.102066527,0.58,26.66,1.26,0.66,700.02,365.03,88.6,29.03,28.98
2024-01-24-1139_logdata_trf_ca_lvl2,group1,"12:07:50 lvl2_ref, 12:07:55 lvl2_ref",2,Reference,6,1706123378,504,2024-01-24T19:09:38Z,12:09:38,0.56,1.05,364.39,289.81,0.03,30,60.72,2.47,1.8,0.81,-0.102066527,1.05,27.68,1.27,0.66,700.02,365.64,88.59,29.17,29.1
2024-01-24-1139_logdata_trf_ca_lvl2,group1,"12:07:50 lvl2_ref, 12:07:55 lvl2_ref",2,Extra reading,7,1706123441,567,2024-01-24T19:10:41Z,12:10:41,0.62,1.41,364.66,275.96,0.03,30.1,60.2,2.46,1.82,0.81,-0.102066527,1.41,27.31,1.29,0.66,700,366.29,88.59,29.29,29.21
2024-01-24-1139_logdata_trf_ca_lvl2,group2,NA,2,Control,1,1706123712,0,2024-01-24T19:15:12Z,12:15:12,0.66,1.77,361.09,253.61,0.03,30.57,58.92,2.48,1.92,0.81,-0.102066527,1.77,27.62,1.05,0.68,700.03,363.1,88.59,29.78,29.53
2024-01-24-1139_logdata_trf_ca_lvl2,group2,NA,2,Control,2,1706123867,155,2024-01-24T19:17:47Z,12:17:47,0.74,2.08,361.04,244.77,0.03,30.82,58.06,2.48,1.98,0.81,-0.102066527,2.08,36.95,1.27,0.66,699.97,363.39,88.59,30.06,29.77
2024-01-24-1139_logdata_trf_ca_lvl2,group2,NA,2,Control,3,1706123966,254,2024-01-24T19:19:26Z,12:19:26,0.63,2.26,359.77,209.76,0.03,31.03,57.17,2.47,2.05,0.81,-0.102066527,2.26,37.83,1.32,0.65,700,362.26,88.59,30.22,29.91
2024-01-24-1139_logdata_trf_ca_lvl2,group2,NA,2,Control,4,1706124072,360,2024-01-24T19:21:12Z,12:21:12,0.68,2.11,359.89,225.52,0.03,31.16,56.43,2.46,2.1,0.81,-0.102066527,2.11,39.66,1.34,0.65,699.97,362.24,88.59,30.38,30.07
2024-01-24-1139_logdata_trf_ca_lvl2,group2,NA,2,Control,5,1706124149,437,2024-01-24T19:22:29Z,12:22:29,0.76,1.99,360.16,244.96,0.03,31.23,56.13,2.46,2.11,0.81,-0.102066527,1.99,39.93,1.36,0.65,700.02,362.43,88.6,30.48,30.15
2024-01-24-1139_logdata_trf_ca_lvl2,group2,NA,2,Control,6,1706124208,496,2024-01-24T19:23:28Z,12:23:28,0.79,2.2,359.7,235.71,0.03,31.31,55.82,2.46,2.13,0.81,-0.102066527,2.2,39.91,1.38,0.65,699.96,362.19,88.6,30.57,30.23
2024-01-24-1139_logdata_trf_ca_lvl2,group3,"12:28:32 lvl2_trt, 12:28:33 lvl2_trt",2,Treatment,1,1706124584,0,2024-01-24T19:29:44Z,12:29:44,0.38,0.51,360.16,288.08,0.01,31.82,53.66,2.41,2.32,0.81,-0.102066527,0.51,20.15,1.25,0.66,700.02,360.8,88.6,30.91,30.39
2024-01-24-1139_logdata_trf_ca_lvl2,group3,"12:28:32 lvl2_trt, 12:28:33 lvl2_trt",2,Treatment,2,1706124629,45,2024-01-24T19:30:29Z,12:30:29,0.4,0.39,360.23,302.7,0.01,31.9,53.29,2.4,2.34,0.81,-0.102066527,0.39,21.85,1.33,0.65,700.03,360.77,88.6,31,30.55
2024-01-24-1139_logdata_trf_ca_lvl2,group3,"12:28:32 lvl2_trt, 12:28:33 lvl2_trt",2,Treatment,3,1706124717,133,2024-01-24T19:31:57Z,12:31:57,0.37,0.38,359.72,298.5,0.01,32.02,52.68,2.39,2.39,0.81,-0.102066527,0.38,24.57,1.4,0.65,700.04,360.24,88.59,31.1,30.72
2024-01-24-1139_logdata_trf_ca_lvl2,group3,"12:28:32 lvl2_trt, 12:28:33 lvl2_trt",2,Treatment,4,1706124784,200,2024-01-24T19:33:04Z,12:33:04,0.35,0.47,358.86,282.69,0.01,32.12,52.44,2.39,2.41,0.81,-0.102066527,0.47,25.67,1.43,0.64,700,359.45,88.59,31.2,30.84
